timestamp_ms,emg_raw,lead_off
3342,60,0
3343,60,0
3344,62,0
3345,62,0
3346,66,0
3347,63,0
3348,61,0
3349,59,0
3349,60,0
3350,59,0
3351,59,0
3352,59,0
3353,58,0
3354,58,0
3355,58,0
3356,51,0
3357,53,0
3358,55,0
3359,55,0
3359,56,0
3360,57,0
3361,58,0
3362,60,0
3363,61,0
3364,62,0
3365,64,0
3366,64,0
3367,62,0
3368,60,0
3369,60,0
3370,61,0
3370,62,0
3371,63,0
3372,63,0
3373,62,0
3374,62,0
3375,56,0
3377,56,0
3378,58,0
3379,59,0
3380,61,0
3381,61,0
3381,62,0
3382,63,0
3383,64,0
3384,66,0
3385,67,0
3386,71,0
3387,68,0
3388,66,0
3389,64,0
3390,64,0
3391,63,0
3392,64,0
3392,63,0
3393,63,0
3394,61,0
3395,60,0
3396,55,0
3397,57,0
3398,59,0
3399,60,0
3400,62,0
3401,64,0
3402,64,0
3402,65,0
3403,66,0
3404,67,0
3405,72,0
3406,68,0
3407,66,0
3408,65,0
3409,66,0
3410,65,0
3411,64,0
3412,65,0
3413,63,0
3413,64,0
3414,63,0
3415,55,0
3416,58,0
3417,59,0
3418,60,0
3420,62,0
3421,62,0
3422,64,0
3423,65,0
3424,67,0
3424,67,0
3425,69,0
3426,70,0
3427,66,0
3428,65,0
3429,65,0
3430,65,0
3431,65,0
3432,65,0
3433,64,0
3434,63,0
3435,63,0
3435,57,0
3436,57,0
3437,59,0
3438,60,0
3439,62,0
3440,62,0
3441,63,0
3442,63,0
3443,66,0
3444,68,0
3445,68,0
3445,72,0
3446,69,0
3447,66,0
3448,64,0
3449,65,0
3450,65,0
3451,64,0
3452,65,0
3453,65,0
3454,64,0
3455,61,0
3456,56,0
3456,58,0
3457,59,0
3458,61,0
3459,63,0
3460,64,0
3461,64,0
3463,66,0
3464,67,0
3465,67,0
3466,71,0
3467,70,0
3467,66,0
3468,65,0
3469,66,0
3470,66,0
3471,65,0
3472,65,0
3473,64,0
3474,64,0
3475,63,0
3476,56,0
